"-298.1995544433594","126.66337585449219","-5.379689693450928","26.2237606048584","12.347565650939941","11.463679313659668","4.779913425445557","8.61208438873291","5.784648895263672","3.0604217052459717","7.815619945526123","5.23148250579834","8.545797348022461","3.0420889854431152","7.501343727111816","2.362549066543579","2.4757590293884277","2.6125433444976807","-2.1992950439453125","-2.359203815460205","51.70463562011719","28.213130950927734","16.664525985717773","15.564377784729004","13.141167640686035","10.208392143249512","13.249881744384766","8.517861366271973","11.869921684265137","9.334202766418457","7.586504936218262","7.967885494232178","6.693844795227051","6.562398433685303","6.073181629180908","6.096476078033447","6.84340763092041","5.687485218048096","6.47140645980835","6.80164909362793","0"
"-253.72694396972656","133.3011016845703","-17.617029190063477","21.02458953857422","10.139801025390625","5.37545108795166","5.814937591552734","7.071364402770996","3.4070942401885986","3.3867619037628174","6.779953956604004","9.827120780944824","6.739215850830078","0.250997930765152","4.153307914733887","4.694629669189453","3.517751455307007","4.571250915527344","0.5922785997390747","-0.9420450925827026","39.941551208496094","31.553030014038086","14.6445951461792","15.786924362182617","14.670127868652344","11.552133560180664","10.925835609436035","8.123846054077148","8.611777305603027","9.400299072265625","7.269282817840576","7.938650608062744","6.688374042510986","7.008085250854492","6.6115498542785645","6.127143383026123","6.098201274871826","5.980468273162842","6.242199897766113","5.923167705535889","0"
"-360.206298828125","107.12849426269531","16.78649139404297","22.502214431762695","12.775370597839355","11.316067695617676","-1.4205048084259033","3.245565176010132","-12.275705337524414","-3.1340434551239014","7.345948219299316","0.047222837805747986","1.586380124092102","0.7044298648834229","1.7676528692245483","2.8834009170532227","1.7238521575927734","1.3538367748260498","-1.3964130878448486","-0.6531088352203369","70.35415649414062","38.015018463134766","23.203813552856445","20.237751007080078","15.415902137756348","15.376914978027344","19.246891021728516","12.261533737182617","19.5299129486084","12.965773582458496","11.727814674377441","10.082513809204102","8.221593856811523","8.691941261291504","7.394672393798828","7.3387131690979","7.811688423156738","7.113075256347656","7.576905250549316","8.439241409301758","0"
"-356.8636779785156","125.72991943359375","3.3741886615753174","21.137557983398438","9.337331771850586","11.385964393615723","0.19284436106681824","10.556681632995605","0.2139776200056076","2.079969644546509","5.772152423858643","1.9536770582199097","2.238577127456665","2.7513859272003174","5.2805986404418945","3.979102611541748","4.559182167053223","3.6826138496398926","-0.42167606949806213","2.7323966026306152","56.76961135864258","33.62238311767578","19.354368209838867","18.598299026489258","14.9571533203125","12.591110229492188","14.667642593383789","9.894699096679688","14.43509292602539","10.75793743133545","10.476011276245117","11.690435409545898","9.31899356842041","8.890312194824219","7.360879898071289","6.979149341583252","7.108546257019043","7.326577663421631","8.010417938232422","7.899189472198486","0"
"-307.3824157714844","135.4429473876953","-11.588134765625","16.736392974853516","6.172280311584473","-3.1004843711853027","1.353451132774353","4.349954128265381","-7.777853965759277","1.7888882160186768","3.6024088859558105","1.4847171306610107","4.761123180389404","4.60422945022583","3.1158132553100586","4.398297309875488","2.275176763534546","1.852008581161499","-1.38005793094635","0.8006184101104736","59.055633544921875","30.44588279724121","26.414148330688477","20.331920623779297","14.782655715942383","16.339963912963867","13.570024490356445","9.933555603027344","15.07229995727539","9.450610160827637","8.437009811401367","9.630558013916016","9.261086463928223","8.31799602508545","8.129382133483887","8.301597595214844","8.507360458374023","7.766881465911865","8.154317855834961","8.540672302246094","0"
"-310.4871826171875","116.45008087158203","-0.35155189037323","17.953012466430664","10.529332160949707","5.193028926849365","3.1088595390319824","8.312132835388184","2.928208112716675","-0.8472434282302856","5.1407365798950195","4.2558979988098145","2.356149911880493","2.2429206371307373","1.4043686389923096","3.1837239265441895","3.029078722000122","-0.92420494556427","-1.725510597229004","0.9571393728256226","52.04551696777344","31.01509666442871","24.057409286499023","21.472505569458008","14.638815879821777","11.67951774597168","13.387883186340332","9.726615905761719","10.017256736755371","11.704379081726074","8.63077163696289","8.749639511108398","8.638815879821777","8.093971252441406","8.079874038696289","7.0065412521362305","7.224018096923828","8.188455581665039","7.376676082611084","7.190217971801758","0"
"-314.6282653808594","120.53022766113281","-1.3710194826126099","14.491539001464844","7.806130409240723","11.735719680786133","9.475951194763184","6.735207557678223","2.5593206882476807","5.3995137214660645","6.687808036804199","6.3574724197387695","8.12827205657959","5.638942718505859","5.707395553588867","5.069531440734863","2.5878005027770996","1.9797275066375732","1.4046710729599","1.2614986896514893","55.15843963623047","30.750892639160156","21.902219772338867","19.113239288330078","13.446341514587402","11.588603019714355","11.916409492492676","11.03484058380127","11.521438598632812","8.912742614746094","8.056365013122559","8.181174278259277","7.252400875091553","7.888811111450195","7.0618767738342285","7.011297225952148","7.073855876922607","6.986287593841553","6.609631061553955","7.190702438354492","0"
"-289.2066345214844","135.465087890625","-7.817695140838623","22.828712463378906","7.018299102783203","15.860865592956543","4.363651752471924","7.656924724578857","3.966987133026123","5.795288562774658","5.520157814025879","5.741310119628906","5.558910846710205","3.6537580490112305","6.371793270111084","2.999175786972046","2.2115867137908936","1.3588258028030396","3.265584945678711","3.5435125827789307","57.8472785949707","34.691619873046875","18.037275314331055","16.49761199951172","12.305459022521973","13.228726387023926","10.47410774230957","8.48930835723877","9.374092102050781","7.524566650390625","7.732432842254639","7.834012985229492","7.913088798522949","7.631896018981934","6.517247676849365","6.362247467041016","6.20858097076416","6.147602558135986","7.0133891105651855","6.095987796783447","0"
"-272.7371826171875","132.03387451171875","-7.474048614501953","18.971826553344727","11.02114200592041","4.624708652496338","-1.2287840843200684","7.678973197937012","1.4222817420959473","5.009004592895508","6.675641059875488","5.429728984832764","6.961184024810791","3.3565802574157715","1.7017606496810913","4.735143661499023","3.2471847534179688","2.007354497909546","0.11990267783403397","1.7852325439453125","49.948028564453125","27.88579750061035","18.70905113220215","17.09547996520996","12.791428565979004","10.926460266113281","13.600964546203613","9.099562644958496","11.229084968566895","8.669034004211426","7.595659255981445","9.819488525390625","6.955694198608398","7.305988788604736","8.798284530639648","6.318539142608643","6.887177467346191","7.021009922027588","7.38203239440918","7.153995037078857","0"
"-334.2938537597656","119.91996765136719","12.443120956420898","12.376333236694336","10.663442611694336","7.568415641784668","5.041220664978027","6.697994232177734","3.717507839202881","3.9775021076202393","7.383097171783447","6.88319206237793","5.963549613952637","5.907165050506592","5.947101593017578","3.173973560333252","0.7523294687271118","-0.10501392930746078","0.6514962315559387","3.0064611434936523","43.439552307128906","26.823776245117188","21.330034255981445","16.95084571838379","12.153128623962402","9.361651420593262","10.361795425415039","8.414472579956055","11.41910171508789","8.610749244689941","7.732330322265625","8.419276237487793","7.177148342132568","7.064750671386719","7.012472152709961","6.417011737823486","6.395809650421143","6.4323835372924805","6.097156047821045","6.134503364562988","0"
